74,6.24233,0.000959139,9.462978E-06,412721.6,0,4.23E+10,6.24233
74.25,6.24209,0.0009615034,9.452246E-06,412329.1,0,4.23E+10,6.24209
74.5,6.241849,0.0009638651,9.441515E-06,411936.6,0,4.23E+10,6.241849
74.75,6.241608,0.0009662241,9.430749E-06,411542.8,0,4.23E+10,6.241608
75,6.241366,0.0009685805,9.41998E-06,411148.9,0,4.23E+10,6.241366
75.25,6.241124,0.0009709341,9.409198E-06,410754.6,0,4.23E+10,6.241124
75.5,6.24088,0.0009732851,9.398411E-06,410360,0,4.23E+10,6.24088
75.75,6.240637,0.0009756333,9.38759E-06,409964.2,0,4.23E+10,6.240637
76,6.240393,0.0009779789,9.376775E-06,409568.7,0,4.23E+10,6.240393
76.25,6.240148,0.0009803218,9.365946E-06,409172.6,0,4.23E+10,6.240148
76.5,6.239902,0.000982662,9.355106E-06,408776.2,0,4.23E+10,6.239902
76.75,6.239656,0.0009849994,9.344228E-06,408378.3,0,4.23E+10,6.239656
77,6.23941,0.0009873341,9.333354E-06,407980.5,0,4.23E+10,6.23941
77.25,6.239163,0.0009896661,9.322474E-06,407582.7,0,4.23E+10,6.239163
77.5,6.238915,0.0009919953,9.31159E-06,407184.7,0,4.23E+10,6.238915
77.75,6.238667,0.0009943219,9.30069E-06,406786.1,0,4.23E+10,6.238667
78,6.238418,0.0009966457,9.289769E-06,406386.7,0,4.23E+10,6.238418
78.25,6.238169,0.0009989667,9.278832E-06,405986.7,0,4.23E+10,6.238169
78.5,6.237919,0.001001285,9.2679E-06,405586.9,0,4.23E+10,6.237919
78.75,6.237668,0.001003601,9.256955E-06,405186.7,0,4.23E+10,6.237668
79,6.237417,0.001005913,9.245978E-06,404785.2,0,4.23E+10,6.237417
79.25,6.237165,0.001008224,9.235007E-06,404384.1,0,4.23E+10,6.237165
79.5,6.236913,0.001010531,9.224019E-06,403982.3,0,4.23E+10,6.236913
79.75,6.23666,0.001012836,9.213026E-06,403580.3,0,4.23E+10,6.23666
80,6.236406,0.001015138,9.202033E-06,403178.4,0,4.23E+10,6.236406
80.25,6.236152,0.001017437,9.191002E-06,402775,0,4.23E+10,6.236152
80.5,6.235898,0.001019733,9.179975E-06,402371.8,0,4.23E+10,6.235898
80.75,6.235642,0.001022027,9.168936E-06,401968.2,0,4.23E+10,6.235642
81,6.235387,0.001024317,9.157888E-06,401564.2,0,4.23E+10,6.235387
81.25,6.23513,0.001026606,9.146843E-06,401160.4,0,4.23E+10,6.23513
81.5,6.234873,0.001028891,9.135768E-06,400755.5,0,4.23E+10,6.234873
81.75,6.234616,0.001031174,9.124687E-06,400350.3,0,4.23E+10,6.234616
82,6.234358,0.001033453,9.113594E-06,399944.7,0,4.23E+10,6.234358
82.25,6.234099,0.00103573,9.102507E-06,399539.4,0,4.23E+10,6.234099
82.5,6.23384,0.001038005,9.091403E-06,399133.5,0,4.23E+10,6.23384
